Time,LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
16:30:00,1.634910E+04,8.726121E+03,5.766437E-01,7.205428E-01
16:45:00,1.631121E+04,8.737622E+03,5.753083E-01,7.214787E-01
17:00:00,1.627129E+04,8.726453E+03,5.739012E-01,7.205459E-01
17:15:00,1.621564E+04,8.707288E+03,5.719396E-01,7.189535E-01
17:30:00,1.615901E+04,8.665848E+03,5.699436E-01,7.155223E-01
17:45:00,1.610168E+04,8.602218E+03,5.679232E-01,7.102662E-01
18:00:00,1.604379E+04,8.506638E+03,5.658835E-01,7.023694E-01
18:15:00,1.599091E+04,8.357169E+03,5.640205E-01,6.900215E-01
18:30:00,1.593909E+04,8.144041E+03,5.621950E-01,6.724171E-01
18:45:00,1.588775E+04,7.848828E+03,5.603858E-01,6.480350E-01
19:00:00,1.583670E+04,7.441760E+03,5.585865E-01,6.144225E-01
19:15:00,1.581462E+04,6.891812E+03,5.578091E-01,5.690138E-01
19:30:00,1.579448E+04,6.239339E+03,5.570991E-01,5.151398E-01
19:45:00,1.577549E+04,5.582458E+03,5.564292E-01,4.609025E-01
20:00:00,1.575735E+04,5.003556E+03,5.557886E-01,4.131060E-01
20:15:00,1.574682E+04,4.540410E+03,5.554167E-01,3.748686E-01
20:30:00,1.573933E+04,4.215931E+03,5.551515E-01,3.480830E-01
20:45:00,1.573371E+04,3.968268E+03,5.549526E-01,3.276408E-01
21:00:00,1.572947E+04,3.762979E+03,5.548021E-01,3.106979E-01
21:15:00,1.573946E+04,3.569485E+03,5.551542E-01,2.947300E-01
21:30:00,1.575641E+04,3.387785E+03,5.557511E-01,2.797336E-01
21:45:00,1.577765E+04,3.215509E+03,5.564996E-01,2.655137E-01
22:00:00,1.580207E+04,3.049540E+03,5.573609E-01,2.518116E-01
22:15:00,1.584224E+04,2.879023E+03,5.587776E-01,2.377309E-01
22:30:00,1.588557E+04,2.715397E+03,5.603055E-01,2.242186E-01
22:45:00,1.593096E+04,2.556424E+03,5.619059E-01,2.110968E-01
23:00:00,1.597793E+04,2.402989E+03,5.635623E-01,1.984323E-01
23:15:00,1.602100E+04,2.257868E+03,5.650807E-01,1.864542E-01
23:30:00,1.606339E+04,2.116241E+03,5.665755E-01,1.747640E-01
23:45:00,1.610559E+04,1.979064E+03,5.680634E-01,1.634345E-01
24:00:00,1.614771E+04,1.845132E+03,5.695486E-01,1.523726E-01
Peak,1.645237E+04,8.737622E+03,5.802845E-01,7.214787E-01

Peak Vol Flow (m3/s),,,4.966144E-01,6.174501E-01
